"""https://github.com/wal-e/wal-e/issues/322""",wal-e/wal-e,"['""bug""']","""closed""",no 
"""https://github.com/krmaxwell/maltrieve/issues/141""",krmaxwell/maltrieve,"['""bug""', '""in progress""']","""closed""",check for inputfile 
"""https://github.com/pybuilder/pybuilder/issues/180""",pybuilder/pybuilder,"['""bug""', '""in progress""']","""closed""",no 
"""https://github.com/inveniosoftware/invenio-accounts/issues/197""",inveniosoftware/invenio-accounts,"['""Size: easy""', '""Status: in review""', '""Type: bug""']","""closed""",no 
"""https://github.com/ansible/ansible-modules-core/issues/3978""",ansible/ansible-modules-core,"['""bug_report""', '""cloud""']","""closed""",possible 
"""https://github.com/home-assistant/home-assistant/issues/15491""",home-assistant/home-assistant,"['""bug""', '""platform: sensor.waze_travel_time""']","""closed""",chcek for add-devices 
"""https://github.com/capitalone/cloud-custodian/issues/879""",capitalone/cloud-custodian,"['""area/lambda""', '""kind/bug""', '""priority/P1""']","""closed""",no 
"""https://github.com/beetbox/beets/issues/2592""",beetbox/beets,"['""bitesize""', '""bug""']","""closed""",no 
"""https://github.com/saltstack/salt/issues/41915""",saltstack/salt,"['""Bug""', '""High Severity""', '""P3""', '""State Module""']","""closed""",no 
"""https://github.com/KanoComputing/kano-burners/issues/23""",KanoComputing/kano-burners,"['""1 - ToDo""', '""bug""', '""development""', '""Med Prio""']","""closed""",no 
"""https://github.com/golemfactory/golem/issues/1508""",golemfactory/golem,"['""bug""']","""closed""",no 
"""https://github.com/ansible/ansible/issues/47589""",ansible/ansible,"['""affects_2.7""', '""bug""', '""f5""', '""module""', '""networking""', '""support:certified""', '""support:community""', '""traceback""']","""closed""",no 
"""https://github.com/pantsbuild/pants/issues/6847""",pantsbuild/pants,"['""bug""', '""flaky-test""', '""in-progress""']","""closed""",possible 
"""https://github.com/ansible/ansible/issues/33602""",ansible/ansible,"['""affects_2.3""', '""bug_report""', '""cloud""', '""module""', '""support:community""', '""vmware""']","""closed""",no 
"""https://github.com/inveniosoftware/invenio/issues/1750""",inveniosoftware/invenio,"['""c_WebSearch""', '""master""', '""p_major""', '""t_bug""']","""closed""",no 
"""https://github.com/astropy/astropy/issues/7435""",astropy/astropy,"['""Affects-release""', '""Bug""', '""Effort-low""', '""Package-novice""', '""Python3""', '""good first issue""', '""io.fits""']","""closed""",check for file instance type 
"""https://github.com/cherrypy/cherrypy/issues/1404""",cherrypy/cherrypy,"['""CherryPy code""', '""bug""', '""major""']","""closed""",no 
