,Unnamed: 0,line number,filename_x,buggy commit,bug_inducing_commit,buggy author,author experience,project progress,timedelta (month),id,filename_y,fix commit,type error lines,directory,issue id,project name,owner,reviewer_count
438,438,347,Tribler/Test/Core/Modules/RestApi/test_downloads_endpoint.py,743adf0,c03d74c9a8520ac83da2e5d87a0d4f94e3507853,Martijn de Vos,590,12271,12,397,Tribler/Core/Libtorrent/LibtorrentMgr.py,3bb6917,515,397/tribler,2693,tribler,Tribler,3
439,439,348,Tribler/Test/Core/Modules/RestApi/test_downloads_endpoint.py,743adf0,8bf66440e0670c67a3c803cbbe702895a495de38,Martijn de Vos,387,12002,8,397,Tribler/Core/Libtorrent/LibtorrentMgr.py,3bb6917,515,397/tribler,2693,tribler,Tribler,3
440,440,349,Tribler/Test/Core/Modules/RestApi/test_downloads_endpoint.py,743adf0,8bf66440e0670c67a3c803cbbe702895a495de38,Martijn de Vos,387,12002,8,397,Tribler/Core/Libtorrent/LibtorrentMgr.py,3bb6917,515,397/tribler,2693,tribler,Tribler,3
441,441,350,Tribler/Test/Core/Modules/RestApi/test_downloads_endpoint.py,743adf0,8bf66440e0670c67a3c803cbbe702895a495de38,Martijn de Vos,387,12002,8,397,Tribler/Core/Libtorrent/LibtorrentMgr.py,3bb6917,515,397/tribler,2693,tribler,Tribler,3
442,442,351,Tribler/Test/Core/Modules/RestApi/test_downloads_endpoint.py,743adf0,8bf66440e0670c67a3c803cbbe702895a495de38,Martijn de Vos,387,12002,8,397,Tribler/Core/Libtorrent/LibtorrentMgr.py,3bb6917,515,397/tribler,2693,tribler,Tribler,3
443,443,352,Tribler/Test/Core/Modules/RestApi/test_downloads_endpoint.py,743adf0,8bf66440e0670c67a3c803cbbe702895a495de38,Martijn de Vos,387,12002,8,397,Tribler/Core/Libtorrent/LibtorrentMgr.py,3bb6917,515,397/tribler,2693,tribler,Tribler,3
444,444,353,Tribler/Test/Core/Modules/RestApi/test_downloads_endpoint.py,743adf0,8bf66440e0670c67a3c803cbbe702895a495de38,Martijn de Vos,387,12002,8,397,Tribler/Core/Libtorrent/LibtorrentMgr.py,3bb6917,515,397/tribler,2693,tribler,Tribler,3
445,445,354,Tribler/Test/Core/Modules/RestApi/test_downloads_endpoint.py,743adf0,8bf66440e0670c67a3c803cbbe702895a495de38,Martijn de Vos,387,12002,8,397,Tribler/Core/Libtorrent/LibtorrentMgr.py,3bb6917,515,397/tribler,2693,tribler,Tribler,3
446,446,355,Tribler/Test/Core/Modules/RestApi/test_downloads_endpoint.py,743adf0,8bf66440e0670c67a3c803cbbe702895a495de38,Martijn de Vos,387,12002,8,397,Tribler/Core/Libtorrent/LibtorrentMgr.py,3bb6917,515,397/tribler,2693,tribler,Tribler,3
447,447,356,Tribler/Test/Core/Modules/RestApi/test_downloads_endpoint.py,743adf0,8bf66440e0670c67a3c803cbbe702895a495de38,Martijn de Vos,387,12002,8,397,Tribler/Core/Libtorrent/LibtorrentMgr.py,3bb6917,515,397/tribler,2693,tribler,Tribler,3
448,448,357,Tribler/Test/Core/Modules/RestApi/test_downloads_endpoint.py,743adf0,8bf66440e0670c67a3c803cbbe702895a495de38,Martijn de Vos,387,12002,8,397,Tribler/Core/Libtorrent/LibtorrentMgr.py,3bb6917,515,397/tribler,2693,tribler,Tribler,3
449,449,358,Tribler/Test/Core/Modules/RestApi/test_downloads_endpoint.py,743adf0,8bf66440e0670c67a3c803cbbe702895a495de38,Martijn de Vos,387,12002,8,397,Tribler/Core/Libtorrent/LibtorrentMgr.py,3bb6917,515,397/tribler,2693,tribler,Tribler,3
450,450,359,Tribler/Test/Core/Modules/RestApi/test_downloads_endpoint.py,743adf0,8bf66440e0670c67a3c803cbbe702895a495de38,Martijn de Vos,387,12002,8,397,Tribler/Core/Libtorrent/LibtorrentMgr.py,3bb6917,515,397/tribler,2693,tribler,Tribler,3
451,451,360,Tribler/Test/Core/Modules/RestApi/test_downloads_endpoint.py,743adf0,8bf66440e0670c67a3c803cbbe702895a495de38,Martijn de Vos,387,12002,8,397,Tribler/Core/Libtorrent/LibtorrentMgr.py,3bb6917,515,397/tribler,2693,tribler,Tribler,3
452,452,361,Tribler/Test/Core/Modules/RestApi/test_downloads_endpoint.py,743adf0,8bf66440e0670c67a3c803cbbe702895a495de38,Martijn de Vos,387,12002,8,397,Tribler/Core/Libtorrent/LibtorrentMgr.py,3bb6917,515,397/tribler,2693,tribler,Tribler,3
453,453,362,Tribler/Test/Core/Modules/RestApi/test_downloads_endpoint.py,743adf0,8bf66440e0670c67a3c803cbbe702895a495de38,Martijn de Vos,387,12002,8,397,Tribler/Core/Libtorrent/LibtorrentMgr.py,3bb6917,515,397/tribler,2693,tribler,Tribler,3
454,454,363,Tribler/Test/Core/Modules/RestApi/test_downloads_endpoint.py,743adf0,8bf66440e0670c67a3c803cbbe702895a495de38,Martijn de Vos,387,12002,8,397,Tribler/Core/Libtorrent/LibtorrentMgr.py,3bb6917,515,397/tribler,2693,tribler,Tribler,3
455,455,364,Tribler/Test/Core/Modules/RestApi/test_downloads_endpoint.py,743adf0,8bf66440e0670c67a3c803cbbe702895a495de38,Martijn de Vos,387,12002,8,397,Tribler/Core/Libtorrent/LibtorrentMgr.py,3bb6917,515,397/tribler,2693,tribler,Tribler,3
456,456,365,Tribler/Test/Core/Modules/RestApi/test_downloads_endpoint.py,743adf0,8bf66440e0670c67a3c803cbbe702895a495de38,Martijn de Vos,387,12002,8,397,Tribler/Core/Libtorrent/LibtorrentMgr.py,3bb6917,515,397/tribler,2693,tribler,Tribler,3
457,457,366,Tribler/Test/Core/Modules/RestApi/test_downloads_endpoint.py,743adf0,8bf66440e0670c67a3c803cbbe702895a495de38,Martijn de Vos,387,12002,8,397,Tribler/Core/Libtorrent/LibtorrentMgr.py,3bb6917,515,397/tribler,2693,tribler,Tribler,3
458,458,367,Tribler/Test/Core/Modules/RestApi/test_downloads_endpoint.py,743adf0,8bf66440e0670c67a3c803cbbe702895a495de38,Martijn de Vos,387,12002,8,397,Tribler/Core/Libtorrent/LibtorrentMgr.py,3bb6917,515,397/tribler,2693,tribler,Tribler,3
459,459,368,Tribler/Test/Core/Modules/RestApi/test_downloads_endpoint.py,743adf0,8bf66440e0670c67a3c803cbbe702895a495de38,Martijn de Vos,387,12002,8,397,Tribler/Core/Libtorrent/LibtorrentMgr.py,3bb6917,515,397/tribler,2693,tribler,Tribler,3
460,460,369,Tribler/Test/Core/Modules/RestApi/test_downloads_endpoint.py,743adf0,8bf66440e0670c67a3c803cbbe702895a495de38,Martijn de Vos,387,12002,8,397,Tribler/Core/Libtorrent/LibtorrentMgr.py,3bb6917,515,397/tribler,2693,tribler,Tribler,3
461,461,370,Tribler/Test/Core/Modules/RestApi/test_downloads_endpoint.py,743adf0,8bf66440e0670c67a3c803cbbe702895a495de38,Martijn de Vos,387,12002,8,397,Tribler/Core/Libtorrent/LibtorrentMgr.py,3bb6917,515,397/tribler,2693,tribler,Tribler,3
462,462,371,Tribler/Test/Core/Modules/RestApi/test_downloads_endpoint.py,743adf0,8bf66440e0670c67a3c803cbbe702895a495de38,Martijn de Vos,387,12002,8,397,Tribler/Core/Libtorrent/LibtorrentMgr.py,3bb6917,515,397/tribler,2693,tribler,Tribler,3
463,463,372,Tribler/Test/Core/Modules/RestApi/test_downloads_endpoint.py,743adf0,8bf66440e0670c67a3c803cbbe702895a495de38,Martijn de Vos,387,12002,8,397,Tribler/Core/Libtorrent/LibtorrentMgr.py,3bb6917,515,397/tribler,2693,tribler,Tribler,3
464,464,373,Tribler/Test/Core/Modules/RestApi/test_downloads_endpoint.py,743adf0,8bf66440e0670c67a3c803cbbe702895a495de38,Martijn de Vos,387,12002,8,397,Tribler/Core/Libtorrent/LibtorrentMgr.py,3bb6917,515,397/tribler,2693,tribler,Tribler,3
465,465,374,Tribler/Test/Core/Modules/RestApi/test_downloads_endpoint.py,743adf0,8bf66440e0670c67a3c803cbbe702895a495de38,Martijn de Vos,387,12002,8,397,Tribler/Core/Libtorrent/LibtorrentMgr.py,3bb6917,515,397/tribler,2693,tribler,Tribler,3
466,466,375,Tribler/Test/Core/Modules/RestApi/test_downloads_endpoint.py,743adf0,8bf66440e0670c67a3c803cbbe702895a495de38,Martijn de Vos,387,12002,8,397,Tribler/Core/Libtorrent/LibtorrentMgr.py,3bb6917,515,397/tribler,2693,tribler,Tribler,3
467,467,15,Tribler/Test/Core/TFTP/test_tftp_handler.py,743adf0,8b84df8f38590ecb4a9d3d8ce87d81a28c1c5316,Martijn de Vos,373,11979,8,397,Tribler/Core/Libtorrent/LibtorrentMgr.py,3bb6917,515,397/tribler,2693,tribler,Tribler,3
468,468,19,Tribler/Test/Core/TFTP/test_tftp_handler.py,743adf0,8b84df8f38590ecb4a9d3d8ce87d81a28c1c5316,Martijn de Vos,373,11979,8,397,Tribler/Core/Libtorrent/LibtorrentMgr.py,3bb6917,515,397/tribler,2693,tribler,Tribler,3
469,469,2,Tribler/Test/Core/test_torrent_utils.py,743adf0,61d655a86e376eb2c2041d061d00b03c8ea94295,Martijn de Vos,67,11277,3,397,Tribler/Core/Libtorrent/LibtorrentMgr.py,3bb6917,515,397/tribler,2693,tribler,Tribler,2
470,470,3,Tribler/Test/Core/test_torrent_utils.py,743adf0,61d655a86e376eb2c2041d061d00b03c8ea94295,Martijn de Vos,67,11277,3,397,Tribler/Core/Libtorrent/LibtorrentMgr.py,3bb6917,515,397/tribler,2693,tribler,Tribler,2
471,471,24,Tribler/Test/Core/test_torrent_utils.py,743adf0,4f1f0f0a574a86af90af2017d7ba9a08dbdb764e,Martijn de Vos,71,11281,3,397,Tribler/Core/Libtorrent/LibtorrentMgr.py,3bb6917,515,397/tribler,2693,tribler,Tribler,2
472,472,37,Tribler/Test/Core/test_torrent_utils.py,743adf0,61d655a86e376eb2c2041d061d00b03c8ea94295,Martijn de Vos,67,11277,3,397,Tribler/Core/Libtorrent/LibtorrentMgr.py,3bb6917,515,397/tribler,2693,tribler,Tribler,2
473,473,43,Tribler/Test/Core/test_torrent_utils.py,743adf0,7904412aa52f184c60638bb09633ae527c3d788f,Paul Brussee,20,11886,1,397,Tribler/Core/Libtorrent/LibtorrentMgr.py,3bb6917,515,397/tribler,2693,tribler,Tribler,0
474,474,44,Tribler/Test/Core/test_torrent_utils.py,743adf0,91c7c9306b62a579ebbf2a6c94fd02ea9d5a3580,Martijn de Vos,118,11344,4,397,Tribler/Core/Libtorrent/LibtorrentMgr.py,3bb6917,515,397/tribler,2693,tribler,Tribler,2
475,475,45,Tribler/Test/Core/test_torrent_utils.py,743adf0,91c7c9306b62a579ebbf2a6c94fd02ea9d5a3580,Martijn de Vos,118,11344,4,397,Tribler/Core/Libtorrent/LibtorrentMgr.py,3bb6917,515,397/tribler,2693,tribler,Tribler,2
476,476,16,TriblerGUI/core_manager.py,743adf0,a5bc66e859ee117fa12ff3153176c912c3a6d1c7,Martijn de Vos,610,12291,12,397,Tribler/Core/Libtorrent/LibtorrentMgr.py,3bb6917,515,397/tribler,2693,tribler,Tribler,2
477,477,114,TriblerGUI/core_manager.py,743adf0,a5bc66e859ee117fa12ff3153176c912c3a6d1c7,Martijn de Vos,610,12291,12,397,Tribler/Core/Libtorrent/LibtorrentMgr.py,3bb6917,515,397/tribler,2693,tribler,Tribler,2
478,478,115,TriblerGUI/core_manager.py,743adf0,a5bc66e859ee117fa12ff3153176c912c3a6d1c7,Martijn de Vos,610,12291,12,397,Tribler/Core/Libtorrent/LibtorrentMgr.py,3bb6917,515,397/tribler,2693,tribler,Tribler,2
479,479,116,TriblerGUI/core_manager.py,743adf0,a5bc66e859ee117fa12ff3153176c912c3a6d1c7,Martijn de Vos,610,12291,12,397,Tribler/Core/Libtorrent/LibtorrentMgr.py,3bb6917,515,397/tribler,2693,tribler,Tribler,2
480,480,10,TriblerGUI/dialogs/feedbackdialog.py,743adf0,a5bc66e859ee117fa12ff3153176c912c3a6d1c7,Martijn de Vos,610,12291,12,397,Tribler/Core/Libtorrent/LibtorrentMgr.py,3bb6917,515,397/tribler,2693,tribler,Tribler,2
481,481,234,TriblerGUI/tribler_window.py,743adf0,1397c6c1cad85a8961b6146bb73313ed72d38c90,Martijn de Vos,647,12333,12,397,Tribler/Core/Libtorrent/LibtorrentMgr.py,3bb6917,515,397/tribler,2693,tribler,Tribler,3
482,482,242,TriblerGUI/tribler_window.py,743adf0,1397c6c1cad85a8961b6146bb73313ed72d38c90,Martijn de Vos,647,12333,12,397,Tribler/Core/Libtorrent/LibtorrentMgr.py,3bb6917,515,397/tribler,2693,tribler,Tribler,3
483,483,243,TriblerGUI/tribler_window.py,743adf0,1397c6c1cad85a8961b6146bb73313ed72d38c90,Martijn de Vos,647,12333,12,397,Tribler/Core/Libtorrent/LibtorrentMgr.py,3bb6917,515,397/tribler,2693,tribler,Tribler,3
484,484,246,TriblerGUI/tribler_window.py,743adf0,a5bc66e859ee117fa12ff3153176c912c3a6d1c7,Martijn de Vos,610,12291,12,397,Tribler/Core/Libtorrent/LibtorrentMgr.py,3bb6917,515,397/tribler,2693,tribler,Tribler,2
485,485,393,TriblerGUI/tribler_window.py,743adf0,a5bc66e859ee117fa12ff3153176c912c3a6d1c7,Martijn de Vos,610,12291,12,397,Tribler/Core/Libtorrent/LibtorrentMgr.py,3bb6917,515,397/tribler,2693,tribler,Tribler,2
486,486,87,TriblerGUI/widgets/channel_torrent_list_item.py,743adf0,a5bc66e859ee117fa12ff3153176c912c3a6d1c7,Martijn de Vos,610,12291,12,397,Tribler/Core/Libtorrent/LibtorrentMgr.py,3bb6917,515,397/tribler,2693,tribler,Tribler,2
487,487,88,TriblerGUI/widgets/channel_torrent_list_item.py,743adf0,a5bc66e859ee117fa12ff3153176c912c3a6d1c7,Martijn de Vos,610,12291,12,397,Tribler/Core/Libtorrent/LibtorrentMgr.py,3bb6917,515,397/tribler,2693,tribler,Tribler,2
488,488,89,TriblerGUI/widgets/channel_torrent_list_item.py,743adf0,a5bc66e859ee117fa12ff3153176c912c3a6d1c7,Martijn de Vos,610,12291,12,397,Tribler/Core/Libtorrent/LibtorrentMgr.py,3bb6917,515,397/tribler,2693,tribler,Tribler,2
489,489,91,TriblerGUI/widgets/channel_torrent_list_item.py,743adf0,a5bc66e859ee117fa12ff3153176c912c3a6d1c7,Martijn de Vos,610,12291,12,397,Tribler/Core/Libtorrent/LibtorrentMgr.py,3bb6917,515,397/tribler,2693,tribler,Tribler,2
490,490,91,TriblerGUI/widgets/createtorrentpage.py,743adf0,a5bc66e859ee117fa12ff3153176c912c3a6d1c7,Martijn de Vos,610,12291,12,397,Tribler/Core/Libtorrent/LibtorrentMgr.py,3bb6917,515,397/tribler,2693,tribler,Tribler,2
491,491,23,TriblerGUI/widgets/downloadprogressbar.py,743adf0,a5bc66e859ee117fa12ff3153176c912c3a6d1c7,Martijn de Vos,610,12291,12,397,Tribler/Core/Libtorrent/LibtorrentMgr.py,3bb6917,515,397/tribler,2693,tribler,Tribler,2
492,492,24,TriblerGUI/widgets/downloadprogressbar.py,743adf0,a5bc66e859ee117fa12ff3153176c912c3a6d1c7,Martijn de Vos,610,12291,12,397,Tribler/Core/Libtorrent/LibtorrentMgr.py,3bb6917,515,397/tribler,2693,tribler,Tribler,2
493,493,26,TriblerGUI/widgets/downloadprogressbar.py,743adf0,a5bc66e859ee117fa12ff3153176c912c3a6d1c7,Martijn de Vos,610,12291,12,397,Tribler/Core/Libtorrent/LibtorrentMgr.py,3bb6917,515,397/tribler,2693,tribler,Tribler,2
494,494,55,TriblerGUI/widgets/downloadwidgetitem.py,743adf0,a5bc66e859ee117fa12ff3153176c912c3a6d1c7,Martijn de Vos,610,12291,12,397,Tribler/Core/Libtorrent/LibtorrentMgr.py,3bb6917,515,397/tribler,2693,tribler,Tribler,2
495,495,56,TriblerGUI/widgets/downloadwidgetitem.py,743adf0,a5bc66e859ee117fa12ff3153176c912c3a6d1c7,Martijn de Vos,610,12291,12,397,Tribler/Core/Libtorrent/LibtorrentMgr.py,3bb6917,515,397/tribler,2693,tribler,Tribler,2
496,496,61,TriblerGUI/widgets/downloadwidgetitem.py,743adf0,a5bc66e859ee117fa12ff3153176c912c3a6d1c7,Martijn de Vos,610,12291,12,397,Tribler/Core/Libtorrent/LibtorrentMgr.py,3bb6917,515,397/tribler,2693,tribler,Tribler,2
497,497,77,TriblerGUI/widgets/downloadwidgetitem.py,743adf0,a5bc66e859ee117fa12ff3153176c912c3a6d1c7,Martijn de Vos,610,12291,12,397,Tribler/Core/Libtorrent/LibtorrentMgr.py,3bb6917,515,397/tribler,2693,tribler,Tribler,2
498,498,134,TriblerGUI/widgets/editchannelpage.py,743adf0,a5bc66e859ee117fa12ff3153176c912c3a6d1c7,Martijn de Vos,610,12291,12,397,Tribler/Core/Libtorrent/LibtorrentMgr.py,3bb6917,515,397/tribler,2693,tribler,Tribler,2
499,499,252,TriblerGUI/widgets/editchannelpage.py,743adf0,a5bc66e859ee117fa12ff3153176c912c3a6d1c7,Martijn de Vos,610,12291,12,397,Tribler/Core/Libtorrent/LibtorrentMgr.py,3bb6917,515,397/tribler,2693,tribler,Tribler,2
500,500,459,TriblerGUI/widgets/editchannelpage.py,743adf0,a5bc66e859ee117fa12ff3153176c912c3a6d1c7,Martijn de Vos,610,12291,12,397,Tribler/Core/Libtorrent/LibtorrentMgr.py,3bb6917,515,397/tribler,2693,tribler,Tribler,2
501,501,460,TriblerGUI/widgets/editchannelpage.py,743adf0,a5bc66e859ee117fa12ff3153176c912c3a6d1c7,Martijn de Vos,610,12291,12,397,Tribler/Core/Libtorrent/LibtorrentMgr.py,3bb6917,515,397/tribler,2693,tribler,Tribler,2
502,502,461,TriblerGUI/widgets/editchannelpage.py,743adf0,a5bc66e859ee117fa12ff3153176c912c3a6d1c7,Martijn de Vos,610,12291,12,397,Tribler/Core/Libtorrent/LibtorrentMgr.py,3bb6917,515,397/tribler,2693,tribler,Tribler,2
503,503,46,TriblerGUI/widgets/manageplaylistpage.py,743adf0,a5bc66e859ee117fa12ff3153176c912c3a6d1c7,Martijn de Vos,610,12291,12,397,Tribler/Core/Libtorrent/LibtorrentMgr.py,3bb6917,515,397/tribler,2693,tribler,Tribler,2
